data,descricao,tipo,valor
2022-08-27,Compra de estoque,despesa,-2551.89
2022-04-18,Manutenção,despesa,-9867.72
2023-05-30,Compra de estoque,despesa,-9649.02
2023-11-10,Manutenção,despesa,-7586.67
2022-08-28,Reembolso,receita,8796.41
2023-08-16,Manutenção,despesa,-6758.74
2022-02-28,Manutenção,despesa,-6517.75
2022-09-16,Venda de produto,receita,5874.19
2022-11-16,Salário,receita,3202.07
2022-04-02,Salário,receita,6266.32
2022-01-18,Aluguel,despesa,-869.01
2022-09-24,Aluguel,despesa,-5128.97
2022-10-17,Reembolso,receita,9005.78
2022-12-08,Aluguel,despesa,-2043.27
2022-10-07,Venda de produto,receita,3531.83
2023-10-21,Investimento,receita,9239.42
2023-10-06,Conta de luz,despesa,-7795.05
2023-03-28,Manutenção,despesa,-4796.74
2023-12-05,Reembolso,receita,7632.43
2023-08-27,Reembolso,receita,9511.99
2023-12-17,Reembolso,receita,1083.47
2023-05-31,Conta de luz,despesa,-2871.33
2023-02-14,Aluguel,despesa,-3513.16
2023-09-08,Venda de produto,receita,7542.86
2022-06-02,Venda de produto,receita,4597.59
2022-01-30,Compra de estoque,despesa,-955.0
2023-01-23,Salário,receita,5507.46
2022-02-27,Aluguel,despesa,-6299.46
2023-09-26,Venda de produto,receita,1669.74
2022-05-17,Reembolso,receita,919.3
2022-04-19,Conta de luz,despesa,-7959.19
2023-10-03,Conta de luz,despesa,-6783.69
2022-05-31,Reembolso,receita,1156.07
2022-03-10,Salário,receita,5190.19
2023-03-22,Investimento,receita,9133.35
2022-02-10,Conta de luz,despesa,-3797.79
2023-08-09,Investimento,receita,6515.89
2022-02-22,Manutenção,despesa,-5274.99
2023-11-12,Salário,receita,4871.11
2022-12-24,Conta de luz,despesa,-8184.59
2022-11-09,Venda de produto,receita,414.49
2023-02-24,Reembolso,receita,5129.73
2022-09-12,Salário,receita,3456.32
2023-02-19,Manutenção,despesa,-2549.77
2022-11-14,Salário,receita,5118.95
2022-10-03,Salário,receita,9269.43
2023-05-26,Salário,receita,3491.88
2023-11-10,Venda de produto,receita,9979.73
2023-03-26,Reembolso,receita,4278.95
2023-08-04,Compra de estoque,despesa,-2095.54
2022-03-29,Manutenção,despesa,-6889.79
2023-05-25,Compra de estoque,despesa,-446.78
2023-03-30,Compra de estoque,despesa,-1925.08
2023-09-04,Reembolso,receita,1337.29
2023-05-05,Manutenção,despesa,-5326.08
2023-04-13,Manutenção,despesa,-6912.96
2022-08-21,Reembolso,receita,5361.5
2022-07-15,Venda de produto,receita,5434.83
2022-10-02,Compra de estoque,despesa,-2187.83
2022-05-05,Investimento,receita,9693.09
2022-06-06,Manutenção,despesa,-2542.99
2023-03-01,Manutenção,despesa,-6058.51
2022-05-09,Manutenção,despesa,-6398.31
2022-09-22,Manutenção,despesa,-1313.11
2023-03-03,Investimento,receita,7172.26
2023-07-26,Venda de produto,receita,8128.9
2023-12-06,Conta de luz,despesa,-7928.44
2023-08-10,Investimento,receita,6577.76
2022-01-22,Reembolso,receita,6234.46
2023-05-21,Compra de estoque,despesa,-6162.18
2022-11-18,Manutenção,despesa,-9833.98
2023-10-03,Investimento,receita,468.23
2023-12-28,Manutenção,despesa,-4650.21
2022-11-21,Salário,receita,9365.45
2023-03-08,Aluguel,despesa,-6185.32
2023-11-15,Investimento,receita,2685.08
2022-08-29,Aluguel,despesa,-7761.51
2023-10-24,Aluguel,despesa,-3554.07
2023-12-20,Investimento,receita,9948.62
2022-02-01,Investimento,receita,7046.52
2022-12-21,Conta de luz,despesa,-7465.43
2023-08-20,Manutenção,despesa,-1282.58
2022-02-25,Venda de produto,receita,9240.28
2023-02-06,Aluguel,despesa,-3631.52
2023-08-11,Reembolso,receita,4788.6
2022-06-20,Manutenção,despesa,-7382.76
2023-12-22,Aluguel,despesa,-1516.51
2022-03-18,Salário,receita,8157.97
2022-04-04,Aluguel,despesa,-8631.63
2022-12-15,Salário,receita,2457.14
2023-09-02,Compra de estoque,despesa,-7182.32
2022-01-04,Reembolso,receita,1830.35
2022-12-14,Conta de luz,despesa,-4624.56
2022-09-02,Conta de luz,despesa,-9853.53
2023-04-18,Aluguel,despesa,-9310.69
2023-05-04,Manutenção,despesa,-9288.73
2022-01-12,Manutenção,despesa,-2622.95
2022-10-01,Conta de luz,despesa,-5908.43
2023-02-21,Manutenção,despesa,-951.96
2023-08-09,Reembolso,receita,7166.54
2022-07-14,Manutenção,despesa,-6928.97
2022-10-16,Venda de produto,receita,727.84
2022-07-13,Investimento,receita,6435.45
2023-10-19,Investimento,receita,5784.13
2023-08-04,Venda de produto,receita,4434.58
2023-08-08,Manutenção,despesa,-5719.37
2022-01-27,Aluguel,despesa,-8162.68
2023-10-07,Aluguel,despesa,-1892.73
2022-05-15,Manutenção,despesa,-1330.6
2023-04-19,Manutenção,despesa,-8429.41
2023-02-15,Salário,receita,1021.76
2023-07-20,Aluguel,despesa,-6440.94
2022-01-12,Reembolso,receita,3162.03
2023-08-09,Reembolso,receita,2424.72
2022-03-25,Salário,receita,1822.7
2023-04-21,Reembolso,receita,3139.8
2023-11-21,Venda de produto,receita,9331.41
2023-10-08,Reembolso,receita,6971.71
2023-11-15,Conta de luz,despesa,-8333.68
2023-02-09,Compra de estoque,despesa,-8054.55
2023-11-10,Compra de estoque,despesa,-422.39
2022-11-19,Venda de produto,receita,1732.08
2023-04-12,Aluguel,despesa,-2234.96
2022-01-15,Investimento,receita,5541.78
2022-09-16,Venda de produto,receita,4877.27
2022-07-22,Manutenção,despesa,-8601.7
2022-08-22,Aluguel,despesa,-4091.2
2022-03-17,Conta de luz,despesa,-670.88
2022-06-18,Investimento,receita,9392.76
2022-02-17,Compra de estoque,despesa,-541.39
2023-02-17,Venda de produto,receita,3520.19
2022-06-09,Conta de luz,despesa,-9317.32
2022-05-04,Investimento,receita,6779.1
2022-05-14,Manutenção,despesa,-6531.77
2022-02-05,Compra de estoque,despesa,-8432.09
2022-02-28,Manutenção,despesa,-5989.5
2022-03-15,Manutenção,despesa,-1193.5
2022-11-04,Investimento,receita,9996.29
2023-11-28,Salário,receita,5118.69
2022-09-13,Salário,receita,8300.43
2022-07-10,Compra de estoque,despesa,-2241.01
2023-05-02,Venda de produto,receita,1780.53
2022-02-12,Conta de luz,despesa,-3326.51
2022-09-19,Venda de produto,receita,8526.42
2022-10-21,Salário,receita,4651.3
2022-05-05,Compra de estoque,despesa,-4003.39
2023-02-02,Salário,receita,7430.98
2022-06-27,Conta de luz,despesa,-9865.46
2022-09-21,Reembolso,receita,6237.6
2022-02-10,Reembolso,receita,7667.67
2023-05-31,Compra de estoque,despesa,-8383.73
2022-01-21,Investimento,receita,5500.14
2022-04-15,Investimento,receita,4958.93
2022-09-04,Investimento,receita,7325.12
2022-10-27,Manutenção,despesa,-9332.26
2023-12-31,Aluguel,despesa,-2823.12
2023-04-04,Investimento,receita,2206.07
2023-08-06,Conta de luz,despesa,-4056.18
2023-01-27,Manutenção,despesa,-638.68
2023-08-03,Salário,receita,2710.92
2022-04-22,Salário,receita,7975.25
2022-05-16,Aluguel,despesa,-8399.0
2022-07-24,Conta de luz,despesa,-8014.91
2023-05-12,Aluguel,despesa,-7571.58
2022-12-27,Investimento,receita,6608.49
2022-04-24,Venda de produto,receita,1397.26
2023-06-29,Aluguel,despesa,-658.69
2023-02-26,Manutenção,despesa,-7680.04
2023-08-21,Manutenção,despesa,-327.04
2022-11-06,Aluguel,despesa,-3300.87
2023-12-09,Venda de produto,receita,8335.3
2022-08-17,Salário,receita,4443.61
2023-10-19,Investimento,receita,8807.86
2023-11-16,Manutenção,despesa,-801.63
2023-02-21,Salário,receita,9072.06
2023-03-22,Manutenção,despesa,-6515.25
2023-12-31,Investimento,receita,9763.19
2022-07-31,Salário,receita,3037.92
2022-11-12,Manutenção,despesa,-5828.4
2023-03-08,Compra de estoque,despesa,-2562.57
2022-06-13,Manutenção,despesa,-6246.98
2023-10-22,Salário,receita,1228.17
2023-09-23,Investimento,receita,7845.69
2022-01-26,Investimento,receita,234.53
2022-06-19,Reembolso,receita,3857.45
2023-11-14,Manutenção,despesa,-7506.77
2022-09-04,Salário,receita,7724.65
2023-10-24,Manutenção,despesa,-4018.84
2022-02-13,Aluguel,despesa,-108.87
2023-12-11,Salário,receita,4921.44
2022-07-27,Conta de luz,despesa,-2180.76
2023-01-28,Salário,receita,8908.93
2022-07-28,Manutenção,despesa,-2704.4
2022-11-23,Reembolso,receita,1525.6
2023-08-24,Compra de estoque,despesa,-5088.03
2023-11-15,Conta de luz,despesa,-5500.75
2022-07-18,Conta de luz,despesa,-3076.69
2023-08-24,Salário,receita,8257.38
2022-01-02,Conta de luz,despesa,-9907.82
2023-06-25,Manutenção,despesa,-2167.01
2022-03-01,Compra de estoque,despesa,-787.91
2023-07-14,Venda de produto,receita,502.22
2023-08-13,Venda de produto,receita,3833.47
2022-01-02,Investimento,receita,6036.55
2022-01-11,Aluguel,despesa,-5150.41
2023-03-27,Conta de luz,despesa,-6259.41
2022-11-08,Conta de luz,despesa,-2158.81
2022-08-30,Conta de luz,despesa,-6052.18
2023-02-26,Conta de luz,despesa,-788.38
2022-07-21,Venda de produto,receita,8783.07
2022-07-28,Aluguel,despesa,-8304.45
2022-06-07,Aluguel,despesa,-9860.77
2022-10-24,Venda de produto,receita,7019.37
2022-01-29,Salário,receita,2945.33
2023-09-28,Manutenção,despesa,-8753.97
2022-10-26,Reembolso,receita,4693.23
2022-10-18,Aluguel,despesa,-6021.45
2023-07-04,Reembolso,receita,9243.45
2022-04-27,Reembolso,receita,2244.71
2022-04-01,Aluguel,despesa,-8814.6
2023-01-02,Compra de estoque,despesa,-9058.86
2022-12-05,Manutenção,despesa,-6146.11
2022-09-18,Investimento,receita,8766.19
2022-11-14,Reembolso,receita,8126.94
2022-04-20,Aluguel,despesa,-4390.66
2022-03-18,Investimento,receita,2743.12
2022-07-13,Venda de produto,receita,504.52
2023-06-14,Investimento,receita,7586.27
2022-07-17,Conta de luz,despesa,-3799.32
2022-12-18,Reembolso,receita,1003.8
2022-06-02,Investimento,receita,3220.44
2022-06-22,Manutenção,despesa,-5650.49
2023-11-15,Compra de estoque,despesa,-8082.0
2023-10-02,Manutenção,despesa,-9291.2
2022-11-07,Salário,receita,2447.33
2023-10-23,Manutenção,despesa,-5851.55
2022-06-30,Salário,receita,1991.23
2022-04-22,Manutenção,despesa,-8957.34
2023-04-07,Venda de produto,receita,5790.44
2023-02-14,Investimento,receita,502.97
2022-08-19,Salário,receita,9517.13
2023-05-01,Investimento,receita,8933.49
2022-02-13,Investimento,receita,7711.6
2022-04-25,Venda de produto,receita,8524.04
2023-06-28,Conta de luz,despesa,-3646.15
2023-03-20,Venda de produto,receita,9387.54
2023-03-25,Salário,receita,8767.63
2023-08-11,Aluguel,despesa,-3143.9
2023-10-28,Manutenção,despesa,-9090.18
2022-03-14,Conta de luz,despesa,-3100.65
2023-06-27,Manutenção,despesa,-1817.51
2023-11-02,Manutenção,despesa,-1494.96
2022-09-19,Venda de produto,receita,5066.85
2023-08-09,Salário,receita,6305.05
2022-11-13,Compra de estoque,despesa,-484.99
2023-10-11,Venda de produto,receita,7948.09
2022-05-08,Reembolso,receita,1774.6
2023-05-06,Aluguel,despesa,-310.92
2022-09-06,Investimento,receita,8903.97
2023-01-16,Venda de produto,receita,3320.78
2023-08-26,Venda de produto,receita,4612.15
2022-09-27,Investimento,receita,6067.47
2022-05-21,Conta de luz,despesa,-6421.91
2022-04-01,Aluguel,despesa,-5413.17
2023-05-29,Reembolso,receita,1807.73
2022-08-14,Compra de estoque,despesa,-2129.33
2022-09-12,Conta de luz,despesa,-6248.68
2022-01-04,Reembolso,receita,7772.39
2023-08-10,Aluguel,despesa,-4829.9
2022-06-16,Reembolso,receita,1901.0
2022-12-06,Venda de produto,receita,5739.13
2023-01-26,Manutenção,despesa,-3189.44
2022-03-07,Investimento,receita,9899.15
2022-04-12,Conta de luz,despesa,-1670.73
2022-10-16,Venda de produto,receita,6460.46
2023-12-08,Investimento,receita,7404.3
2022-01-04,Manutenção,despesa,-3620.76
2023-02-27,Venda de produto,receita,7725.86
2022-09-04,Manutenção,despesa,-4287.17
2023-04-26,Investimento,receita,3143.16
2023-09-22,Aluguel,despesa,-4005.56
2023-09-21,Manutenção,despesa,-1341.91
2023-06-09,Compra de estoque,despesa,-3141.64
2022-04-09,Venda de produto,receita,9744.18
2023-09-19,Venda de produto,receita,8496.35
2022-11-25,Aluguel,despesa,-7938.96
2022-05-31,Conta de luz,despesa,-5595.38
2023-11-04,Venda de produto,receita,1025.18
2023-07-09,Venda de produto,receita,8328.11
2023-06-03,Venda de produto,receita,9166.09
2023-05-03,Aluguel,despesa,-675.77
2023-11-21,Manutenção,despesa,-4118.41
2022-06-09,Manutenção,despesa,-7611.67
2023-08-25,Manutenção,despesa,-1309.09
2023-10-13,Compra de estoque,despesa,-9327.68
2023-06-29,Conta de luz,despesa,-1854.91
2023-11-22,Salário,receita,2497.32
2022-11-18,Reembolso,receita,2989.95
2023-09-01,Venda de produto,receita,5224.77
2022-03-23,Venda de produto,receita,4516.01
2023-09-06,Salário,receita,960.2
2023-07-14,Reembolso,receita,8150.09
2022-12-15,Venda de produto,receita,7815.21
2023-06-16,Salário,receita,4497.75
2022-11-23,Reembolso,receita,7481.1
2023-09-05,Investimento,receita,9715.94
2023-07-05,Manutenção,despesa,-8664.26
2023-03-27,Salário,receita,8556.32
2023-03-27,Compra de estoque,despesa,-221.95
2023-04-27,Investimento,receita,9308.97
2022-06-02,Reembolso,receita,284.59
2022-01-16,Salário,receita,5604.44
2022-10-11,Manutenção,despesa,-9511.41
2022-05-09,Investimento,receita,9398.04
2023-06-25,Manutenção,despesa,-6152.63
2023-09-24,Conta de luz,despesa,-3518.84
2022-04-07,Venda de produto,receita,7404.82
2023-03-30,Venda de produto,receita,5131.25
2022-01-19,Aluguel,despesa,-9257.03
2022-04-01,Aluguel,despesa,-1696.09
2023-07-06,Salário,receita,8916.97
2022-08-23,Venda de produto,receita,9984.26
2023-12-27,Compra de estoque,despesa,-5561.35
2023-01-07,Manutenção,despesa,-4841.94
2022-07-15,Salário,receita,816.19
2022-04-16,Venda de produto,receita,6488.29
2023-01-24,Investimento,receita,2023.27
2022-01-27,Reembolso,receita,3500.26
2022-04-20,Manutenção,despesa,-3456.58
2022-04-03,Manutenção,despesa,-8461.67
2022-01-31,Manutenção,despesa,-4649.37
2022-12-23,Investimento,receita,6030.61
2022-02-12,Investimento,receita,4693.48
2022-04-02,Investimento,receita,3024.02
2023-12-18,Aluguel,despesa,-9001.46
2023-01-23,Compra de estoque,despesa,-6680.68
2023-08-21,Manutenção,despesa,-6643.54
2023-11-29,Manutenção,despesa,-9900.84
2022-04-24,Salário,receita,8741.84
2023-08-13,Salário,receita,4206.26
2023-10-04,Aluguel,despesa,-9442.38
2022-10-14,Manutenção,despesa,-941.84
2023-08-09,Compra de estoque,despesa,-5673.54
2022-04-16,Salário,receita,1084.3
2022-07-21,Aluguel,despesa,-8183.98
2023-08-30,Investimento,receita,7081.53
2023-03-23,Salário,receita,9687.8
2023-10-09,Investimento,receita,1349.29
2022-07-04,Compra de estoque,despesa,-9153.17
2022-08-31,Aluguel,despesa,-6730.7
2022-01-26,Conta de luz,despesa,-354.74
2022-01-18,Salário,receita,3160.36
2023-03-07,Salário,receita,5432.03
2023-04-21,Compra de estoque,despesa,-3463.44
2022-01-05,Reembolso,receita,5984.77
2023-03-22,Salário,receita,3686.37
2022-07-29,Investimento,receita,6914.92
2022-03-25,Aluguel,despesa,-5255.37
2023-01-03,Investimento,receita,2754.81
2022-10-23,Manutenção,despesa,-5366.49
2023-10-14,Investimento,receita,7041.43
2022-11-11,Manutenção,despesa,-3375.17
2022-12-22,Compra de estoque,despesa,-3798.83
2022-05-30,Manutenção,despesa,-3246.8
2023-11-08,Conta de luz,despesa,-7278.47
2022-10-20,Reembolso,receita,6211.76
2022-03-23,Conta de luz,despesa,-5728.7
2023-03-01,Aluguel,despesa,-9706.21
2023-12-06,Investimento,receita,2022.22
2023-09-15,Compra de estoque,despesa,-1647.04
2022-03-16,Compra de estoque,despesa,-5033.64
2022-07-04,Reembolso,receita,4233.02
2023-01-07,Conta de luz,despesa,-2437.59
2023-02-06,Investimento,receita,4058.21
2022-12-23,Manutenção,despesa,-1186.53
2023-07-29,Venda de produto,receita,7429.43
2023-03-21,Conta de luz,despesa,-2763.32
2022-11-19,Conta de luz,despesa,-9321.99
2022-03-06,Venda de produto,receita,8018.42
2023-06-14,Investimento,receita,4442.75
2023-12-30,Conta de luz,despesa,-2253.02
2023-12-14,Aluguel,despesa,-622.16
2022-12-15,Venda de produto,receita,2199.75
2022-07-03,Reembolso,receita,6048.48
2022-10-05,Reembolso,receita,1108.7
2023-05-30,Manutenção,despesa,-6285.18
2022-06-27,Aluguel,despesa,-919.58
2023-06-26,Compra de estoque,despesa,-3883.26
2023-12-29,Salário,receita,1013.72
2022-01-08,Reembolso,receita,2877.39
2022-10-08,Aluguel,despesa,-7735.04
2023-02-23,Salário,receita,4451.94
2023-03-19,Compra de estoque,despesa,-3256.53
2022-03-21,Investimento,receita,3850.92
2022-05-11,Manutenção,despesa,-4601.83
2022-07-12,Compra de estoque,despesa,-7528.89
2022-11-08,Compra de estoque,despesa,-8804.93
2023-07-11,Manutenção,despesa,-6974.88
2022-05-11,Aluguel,despesa,-9010.93
2023-02-09,Venda de produto,receita,731.04
2022-06-07,Salário,receita,7909.87
2023-09-21,Reembolso,receita,3015.36
2022-10-06,Reembolso,receita,8647.04
2023-09-07,Salário,receita,2434.63
2023-02-28,Venda de produto,receita,5636.57
2023-11-01,Compra de estoque,despesa,-8411.55
2023-09-08,Salário,receita,5097.6
2023-05-19,Venda de produto,receita,1597.07
2022-08-06,Investimento,receita,7803.21
2022-08-23,Salário,receita,1061.1
2023-10-11,Conta de luz,despesa,-5808.0
2022-10-31,Salário,receita,6756.12
2022-06-28,Compra de estoque,despesa,-5651.61
2023-01-02,Compra de estoque,despesa,-5808.65
2023-01-05,Aluguel,despesa,-1060.29
2022-07-23,Investimento,receita,8754.0
2022-12-11,Investimento,receita,3799.19
2023-09-05,Investimento,receita,8132.9
2022-01-07,Aluguel,despesa,-5396.12
2023-03-03,Venda de produto,receita,3714.83
2023-05-30,Aluguel,despesa,-6305.71
2023-04-23,Venda de produto,receita,8160.47
2023-11-13,Aluguel,despesa,-8742.2
2022-08-17,Conta de luz,despesa,-1133.73
2022-11-20,Compra de estoque,despesa,-4413.04
2022-01-11,Reembolso,receita,6249.03
2023-11-19,Manutenção,despesa,-6533.91
2022-06-01,Reembolso,receita,2781.76
2022-02-22,Salário,receita,2270.22
2022-03-15,Compra de estoque,despesa,-9155.3
2022-10-10,Manutenção,despesa,-1515.7
2023-02-23,Aluguel,despesa,-3184.89
2022-07-09,Compra de estoque,despesa,-8910.28
2022-10-04,Reembolso,receita,9360.44
2023-05-22,Reembolso,receita,7035.22
2023-07-14,Compra de estoque,despesa,-605.35
2022-12-27,Venda de produto,receita,6451.83
2023-03-05,Investimento,receita,3303.39
2022-02-25,Manutenção,despesa,-1205.38
2022-09-02,Venda de produto,receita,8497.17
2022-03-03,Conta de luz,despesa,-2099.46
2023-05-11,Aluguel,despesa,-6285.92
2022-08-13,Conta de luz,despesa,-9815.61
2023-05-16,Investimento,receita,1680.49
2022-07-08,Aluguel,despesa,-7586.84
2023-05-11,Salário,receita,6206.62
2023-08-17,Salário,receita,5779.42
2023-07-04,Aluguel,despesa,-8232.41
2023-05-18,Reembolso,receita,1411.62
2022-11-07,Salário,receita,8569.33
2022-10-08,Salário,receita,9541.09
2022-09-04,Compra de estoque,despesa,-3641.56
2022-08-09,Venda de produto,receita,9779.99
2023-12-05,Reembolso,receita,8593.11
2022-10-31,Reembolso,receita,8635.49
2023-03-08,Salário,receita,8721.04
2022-02-17,Manutenção,despesa,-8157.52
2023-08-18,Investimento,receita,7549.65
2022-05-04,Manutenção,despesa,-9355.31
2023-03-01,Conta de luz,despesa,-851.08
2022-04-22,Conta de luz,despesa,-1067.27
2023-03-20,Conta de luz,despesa,-3917.68
2023-01-23,Salário,receita,8971.56
2022-09-16,Investimento,receita,4304.48
2022-12-12,Compra de estoque,despesa,-7080.65
2022-03-16,Venda de produto,receita,6081.28
2022-08-07,Compra de estoque,despesa,-5971.97
2023-08-03,Reembolso,receita,5199.77
2022-09-18,Aluguel,despesa,-5339.97
2023-04-21,Manutenção,despesa,-2210.19
2022-10-30,Venda de produto,receita,6803.29
2023-02-24,Investimento,receita,5333.29
2022-04-13,Compra de estoque,despesa,-960.72
2022-12-24,Conta de luz,despesa,-2393.76
2023-09-28,Reembolso,receita,5066.72
2022-01-11,Venda de produto,receita,4727.57
2022-06-24,Aluguel,despesa,-2112.64
2023-07-21,Compra de estoque,despesa,-3476.56
2022-03-04,Reembolso,receita,528.36
2022-09-25,Venda de produto,receita,6210.19
2022-12-12,Aluguel,despesa,-4553.45
2023-11-26,Manutenção,despesa,-1918.09
2022-03-11,Manutenção,despesa,-7252.74
2022-10-09,Aluguel,despesa,-995.49
2023-02-20,Investimento,receita,7903.56
2023-09-08,Conta de luz,despesa,-3360.24
2022-08-06,Aluguel,despesa,-8663.8
2022-03-31,Manutenção,despesa,-6622.23
2022-03-06,Venda de produto,receita,4927.81
2022-05-28,Investimento,receita,9142.69
2023-02-26,Aluguel,despesa,-7037.82
